date,CF,FG,MA,OI,RM,SR,TA,ZC
20170711,1.47044354788,1.0973325783,1.95574617797,1.27435068435,2.32901047708,1.68305093497,1.90701306502,1.37876509958
20170712,1.47509083612,1.10648555457,1.94651915841,1.2731285163,2.34013997328,1.68391379994,1.87117273706,1.41055995385
20170713,1.47249512634,1.10797598732,1.95549063923,1.27579314654,2.34653481818,1.68278390788,1.87320683828,1.41654488745
20170714,1.45720007349,1.11097454196,1.9578949052,1.27455810941,2.30413365948,1.69132521961,1.86640677486,1.41840620695
20170717,1.45784295528,1.1217693047,1.94435083273,1.27401829797,2.2946220975,1.70301275302,1.88358044236,1.43140948744
20170718,1.44994354206,1.12174933043,1.94423804528,1.27252652822,2.28944699654,1.71820303714,1.87762271217,1.42629539454
20170719,1.44908604515,1.14712282052,1.93564655034,1.27252652822,2.26848855984,1.72052053031,1.88278244445,1.42623635155
20170720,1.44911750267,1.15430517329,1.9370339073,1.26590637294,2.26603574859,1.71994738938,1.90601171987,1.42528969515
20170721,1.48833363986,1.15160964857,1.96997561599,1.27016508048,2.26636438143,1.71560997947,1.8798921664,1.41942550915
20170724,1.48169529689,1.14230080503,1.93877620745,1.26098133989,2.24186389848,1.70955096866,1.87147064048,1.4294297865
20170725,1.47825600175,1.13961810491,1.93499110652,1.2631074574,2.26195097781,1.70599328257,1.87435051745,1.43018089112
20170726,1.48041978714,1.14411018906,2.01886047676,1.27911993286,2.27794755241,1.68605710573,1.85857731138,1.43115664477
20170727,1.48056541266,1.14306638261,2.02221592326,1.28166424735,2.28530999157,1.68531907479,1.87952921267,1.4321600966
20170728,1.51549120726,1.13223993668,1.98996980202,1.29087670625,2.28285277338,1.70856551523,1.89849875174,1.43996446035
20170731,1.51489912995,1.14245877868,1.99343554099,1.30770308431,2.2965152581,1.70377874288,1.90374692528,1.46907579988
20170801,1.52068467188,1.14131981817,2.0011209944,1.30702347277,2.29669953309,1.71358429627,1.88958967995,1.48285385402
20170802,1.51452670748,1.13514099726,1.98513786366,1.30879940293,2.28935580321,1.71617389754,1.87743444784,1.47811002838
20170803,1.50631368871,1.13419993634,1.99442416566,1.30629198057,2.30298143401,1.71418833488,1.87258414476,1.48367340452
20170804,1.50631368871,1.12986445344,2.02187998164,1.30307155704,2.30298143401,1.71624165426,1.85608434853,1.48770379971
20170807,1.49415622886,1.13301683761,2.01491401033,1.30271153709,2.29721247563,1.7061095865,1.88274561945,1.48250500033
20170808,1.51071344928,1.13251750844,1.9993659997,1.31883477523,2.30069599539,1.70478047698,1.88552756584,1.48803438114
20170809,1.50678333361,1.14473905781,1.99759234981,1.31426523173,2.29937260762,1.71207372571,1.90331370732,1.48803438114
20170810,1.51188307427,1.14447880081,2.00280972617,1.30317883447,2.29184305957,1.71262018584,1.90269971617,1.46690149761
20170811,1.51952012552,1.14376490047,2.03147065551,1.29902222327,2.23783151286,1.71510063935,1.93129863261,1.45528404564
20170814,1.51759388695,1.13731025859,2.04061632742,1.29304603793,2.24690223501,1.71262290056,1.93366637097,1.47537754885
20170815,1.52322766483,1.14056808081,2.02748920395,1.29018828809,2.24049638334,1.72209521537,1.95188157255,1.48049390546
20170816,1.52411024327,1.1391600016,2.02274069657,1.29514625877,2.24592707298,1.72831092897,1.94491849408,1.47908206114
20170817,1.53294945374,1.14437588696,2.05977307864,1.29470953008,2.23809213459,1.72355021199,1.93665198726,1.48364255136
20170818,1.53173980695,1.14447436737,2.05533147617,1.29470953008,2.23700725555,1.71865429905,1.93903925847,1.47733285388
20170821,1.52879827975,1.13627783558,2.03674589102,1.29419140205,2.2409299621,1.71924767066,1.93384805033,1.4737947111
20170822,1.52408253377,1.13278627602,2.04386220521,1.30871834059,2.21617934742,1.72115461633,1.94411179764,1.47542066021
20170823,1.51822589167,1.12126355149,2.04931876161,1.30411187924,2.21143347428,1.72430024257,1.93790001995,1.47021390893
20170824,1.52632545164,1.13307408808,2.03139730127,1.30064290318,2.22256870677,1.72372985476,1.93555762091,1.46881782476
20170825,1.52632545164,1.13803874092,2.03961362839,1.30380666085,2.21781570358,1.73572030796,1.93222864612,1.49712676842
20170828,1.52562991559,1.12428804343,2.06290966527,1.30164876991,2.2230945812,1.73054086328,1.92780557637,1.4949138051
20170829,1.52431456419,1.1254124373,2.06997149934,1.30563819142,2.23735506871,1.73188159899,1.93170017581,1.49272867188
20170830,1.52321867013,1.12567125865,2.06155271992,1.30622863011,2.22772589367,1.73548944141,1.92326314662,1.46798294842
20170831,1.52283726673,1.12676561559,2.04651536996,1.30617026362,2.22440452865,1.73266632311,1.92130180108,1.4670454021
20170901,1.51806951458,1.12051360807,2.02978336564,1.30601087939,2.22965785327,1.72780385868,1.90592831456,1.45684000697
20170904,1.54969759951,1.12581975602,2.0691616961,1.29959657745,2.22743554463,1.72663244502,1.90361030795,1.4570942712
20170905,1.54733433088,1.12581975602,2.05336999218,1.30018186253,2.22628691554,1.72641257,1.90283456046,1.45587907449
20170906,1.5554782965,1.11910692105,2.03701069769,1.30221324118,2.21934416316,1.73027222092,1.91206937049,1.46578148097
20170907,1.54709446804,1.11347970497,2.01346034336,1.30055649499,2.22653520012,1.74117871416,1.90454249159,1.4674861369
20170908,1.52491142913,1.11197417396,2.0259533739,1.31446954197,2.24438066788,1.73297487112,1.8916686819,1.46485207921
20170911,1.52440889324,1.11324273711,2.01047036012,1.31613414769,2.25110834083,1.73235175201,1.89715621313,1.44689051907
