date,a,i,j,jm,m,p,y,CF,FG,MA,OI,RM,SR,TA,ZC,ag,al,au,cu,hc,pb,rb,ru
20160829,1.053128827,1.412819943,0.949151913,0.873656324,1.199929135,1.141758691,1.355280204,1.115448905,0.861851352,1.371951971,1.190144681,1.948788374,1.355865793,1.405255373,1.036973269,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160830,1.052233132,1.385405322,0.943430859,0.876764578,1.196807364,1.137493269,1.359835977,1.117795109,0.851854293,1.3712693,1.188147553,1.942679409,1.360839724,1.415597219,1.044193769,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160831,1.071662933,1.379826086,0.943400668,0.874196566,1.209040025,1.152780808,1.359499392,1.141798338,0.849444958,1.360254021,1.213423732,1.932725107,1.35652261,1.418694645,1.034158082,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160901,1.06649309,1.397053038,0.929827897,0.857227016,1.212530104,1.152792404,1.358961889,1.147823292,0.845265183,1.371525284,1.212541377,1.910989385,1.356423033,1.419118972,1.03995028,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160902,1.061098657,1.394804273,0.932276224,0.865654253,1.201078523,1.14980766,1.355212839,1.150580599,0.855920989,1.371128577,1.212941912,1.898059325,1.352006085,1.413444638,1.039484571,1.264864153,1.061554428,1.050858835,1.351918647,1.401547748,1.095958616,1.128795681,1.19061947
20160905,1.064542612,1.379162351,0.931955758,0.866742841,1.212632345,1.150655914,1.351020245,1.150078814,0.867885087,1.349166493,1.210965015,1.923879702,1.351029152,1.405784471,1.022864669,1.2658158,1.065414341,1.048766309,1.346906521,1.394859937,1.091386911,1.127300966,1.183198628
20160906,1.064086291,1.369642449,0.929853837,0.857346898,1.216164967,1.14254154,1.350491704,1.167518768,0.872981746,1.344211714,1.210537918,1.954443224,1.351145255,1.406259084,1.021910615,1.25987104,1.065735822,1.04901009,1.348282071,1.404573189,1.091386911,1.112254156,1.182512622
20160907,1.067686567,1.392776582,0.953422098,0.86771222,1.240986035,1.139083513,1.343815253,1.168433469,0.885299061,1.34168795,1.214105627,1.968222353,1.357498302,1.402668956,0.994906075,1.252229707,1.063081786,1.04396493,1.340753305,1.363054372,1.090637939,1.107665004,1.176156857
20160908,1.067268167,1.381549242,0.959228514,0.856636314,1.239306163,1.13244558,1.341013635,1.168527913,0.87129939,1.345981523,1.213558131,1.959569112,1.36591125,1.386327661,1.006258778,1.250889098,1.061714247,1.042614661,1.339397168,1.366390507,1.089943836,1.10653897,1.175526067
20160909,1.066222067,1.369407297,0.956195616,0.848222975,1.244835105,1.124135192,1.333368384,1.172794316,0.868545163,1.348099815,1.214861792,1.961438263,1.365391411,1.386954904,1.013199694,1.251361958,1.05652866,1.039977824,1.338155608,1.352938678,1.089050764,1.104176835,1.173899554
20160912,1.070125485,1.384653738,0.951303696,0.85024901,1.235462607,1.131103441,1.350330786,1.183714962,0.886229456,1.353265312,1.218510347,1.976341857,1.362480324,1.364587737,1.007309308,1.252007242,1.057374194,1.037430427,1.342858071,1.383901153,1.089469085,1.12501577,1.156138866
20160913,1.070250304,1.366525823,0.930389671,0.842361171,1.229614945,1.146505552,1.358151733,1.207229027,0.88397858,1.34612758,1.224531048,1.966205708,1.369892983,1.365780994,1.001922605,1.263134565,1.056722126,1.039246292,1.348342821,1.377712347,1.090532613,1.130382036,1.15329903
20160914,1.077095421,1.363660907,0.926466582,0.843260906,1.226993151,1.162807356,1.365772579,1.197294951,0.882912707,1.351385839,1.226231071,1.958980149,1.368447806,1.365449339,1.003051025,1.263134565,1.056722126,1.039246292,1.348342821,1.377712347,1.090532613,1.130382036,1.15329903
20160919,1.095656668,1.354200637,0.923264911,0.847392026,1.232932226,1.172702953,1.364935051,1.189110013,0.882011068,1.334151185,1.226421724,1.963848199,1.369869969,1.359432434,0.984118163,1.263134565,1.056722126,1.039246292,1.348342821,1.377712347,1.090532613,1.130382036,1.15329903
20160920,1.094117943,1.352673474,0.914993697,0.861688858,1.229862483,1.184290001,1.394112913,1.188520369,0.873864041,1.334199827,1.250182915,1.951323565,1.366252383,1.361374867,0.969213852,1.263134565,1.056722126,1.039246292,1.348342821,1.377712347,1.090532613,1.130382036,1.15329903
20160921,1.104164084,1.348941295,0.889130076,0.851143171,1.22726743,1.198575634,1.394480303,1.187481708,0.871934943,1.32245409,1.249702723,1.949923187,1.379761297,1.359297222,0.970261091,1.263134565,1.056722126,1.039246292,1.348342821,1.377712347,1.090532613,1.130382036,1.15329903
20160922,1.099522353,1.352778249,0.879928551,0.824264263,1.24141686,1.193454919,1.390517294,1.186407348,0.879442602,1.314898389,1.243270605,1.90690693,1.385779981,1.359297222,0.976732935,1.263134565,1.056722126,1.039246292,1.348342821,1.377712347,1.090532613,1.130382036,1.15329903
20160923,1.103332773,1.339416191,0.865953354,0.806197797,1.227755629,1.192743328,1.393370309,1.190687086,0.876782812,1.324638352,1.241375799,1.886554995,1.391700743,1.362061017,0.98307181,1.263134565,1.056722126,1.039246292,1.348342821,1.377712347,1.090532613,1.130382036,1.15329903
20160926,1.103453329,1.323203944,0.874727517,0.810430454,1.211398784,1.206087628,1.410038513,1.205717076,0.869168134,1.323014897,1.252879909,1.882750467,1.40100641,1.358078655,0.977510178,1.263134565,1.056722126,1.039246292,1.348342821,1.377712347,1.090532613,1.130382036,1.15329903
20160927,1.099749609,1.331721428,0.880735043,0.807214815,1.208294125,1.212200961,1.411665829,1.207200511,0.854585974,1.319817329,1.260132659,1.880643971,1.395747877,1.3606669,0.972202673,1.263134565,1.056722126,1.039246292,1.348342821,1.377712347,1.090532613,1.130382036,1.15329903
20160928,1.097061106,1.335192371,0.879651916,0.80739246,1.207353641,1.201256012,1.41015354,1.196259507,0.849889163,1.31015183,1.264143618,1.879891902,1.39670975,1.364259882,0.971934128,1.263134565,1.056722126,1.039246292,1.348342821,1.377712347,1.090532613,1.130382036,1.15329903
20160929,1.096761816,1.34478583,0.875424155,0.803806837,1.212994805,1.201470608,1.410428854,1.193987011,0.843329164,1.317148296,1.260658224,1.874583435,1.39688432,1.358673691,0.972519662,1.263134565,1.056722126,1.039246292,1.348342821,1.377712347,1.090532613,1.130382036,1.15329903
20160930,1.097287585,1.348382468,0.873761583,0.793996075,1.218517873,1.200281627,1.414681899,1.187488354,0.860937462,1.320359859,1.261795303,1.903319892,1.404508012,1.351286224,0.971588362,1.26061134,1.053315372,1.03716204,1.344456341,1.372262881,1.094237046,1.11362467,1.149446448
20161010,1.094649779,1.365919912,0.872710132,0.781853829,1.222301659,1.199349137,1.406489937,1.180747221,0.858408704,1.326170534,1.262228889,1.910911028,1.399040255,1.352075821,0.978952517,1.26061134,1.053315372,1.03716204,1.344456341,1.372262881,1.094237046,1.11362467,1.149446448
20161011,1.096559423,1.368588,0.879718963,0.787628407,1.211083409,1.201889269,1.417153147,1.191525049,0.858528194,1.294036366,1.275085905,1.900084358,1.408591517,1.361787265,0.978575562,1.26061134,1.053315372,1.03716204,1.344456341,1.372262881,1.095251578,1.117909096,1.15225815
20161012,1.099926526,1.351642551,0.862700561,0.795129431,1.222988288,1.209662037,1.41998943,1.184231751,0.849452931,1.295307063,1.268723447,1.894729518,1.411322567,1.365516912,0.977999872,1.26061134,1.053315372,1.03716204,1.344456341,1.372262881,1.095251578,1.117909096,1.15225815
20161013,1.092807579,1.344283915,0.858978669,0.796718809,1.194038482,1.218249316,1.4247769,1.17770603,0.846628532,1.304970651,1.275787489,1.869008575,1.42153092,1.346911448,0.983667346,1.26061134,1.053315372,1.03716204,1.344456341,1.372262881,1.095251578,1.117909096,1.15225815
20161014,1.094679459,1.362808106,0.873124341,0.818579134,1.204081997,1.227698082,1.430646627,1.178653784,0.843745256,1.293458464,1.278856138,1.898301107,1.419849954,1.341613856,0.997319162,1.258961227,1.059997585,1.03512318,1.343403801,1.375859919,1.09722082,1.118558036,1.16036206
20161017,1.095058419,1.336791419,0.861376453,0.808046964,1.200468573,1.212469593,1.40925299,1.175801175,0.838162094,1.292415055,1.288261434,1.875525726,1.42891608,1.345991514,0.983126204,1.258475017,1.067708493,1.032303232,1.340603123,1.365903544,1.095483037,1.101380663,1.169649213
20161018,1.094758429,1.34456779,0.865082157,0.790273254,1.197829569,1.194699062,1.402324361,1.167911019,0.834214165,1.29277391,1.29225929,1.869088434,1.42369598,1.338513345,0.993511118,1.264439751,1.074686014,1.034733195,1.340595089,1.358026673,1.092968449,1.096028409,1.174950939
20161019,1.092751026,1.316308416,0.856636214,0.790273254,1.198943012,1.173947492,1.408821699,1.158364083,0.822587858,1.264133021,1.32117575,1.860175318,1.428147936,1.341685484,0.980965672,1.264258122,1.083166417,1.034183773,1.343983868,1.35290038,1.09749181,1.090140538,1.219708877
20161020,1.101865472,1.313805486,0.846282238,0.791295455,1.204822817,1.165697008,1.400187989,1.164973438,0.825865174,1.261279247,1.329835712,1.899520114,1.425046688,1.358690207,0.990786478,1.262756445,1.081255165,1.032294925,1.333278143,1.333784952,1.09605126,1.091164705,1.218875639
20161021,1.101722922,1.299952325,0.846079958,0.77998128,1.202298787,1.168822699,1.378092253,1.18609575,0.82036307,1.257802322,1.316605634,1.899855838,1.427932309,1.36229174,0.9871092,1.260818122,1.08017043,1.035079835,1.331036122,1.348463063,1.09912429,1.093691824,1.212236865
20161024,1.103674497,1.323329961,0.835943433,0.77746987,1.206451485,1.195756288,1.381562933,1.182699152,0.814264115,1.253747523,1.316763091,1.889224667,1.450847156,1.36313472,0.998021411,1.267269582,1.067636562,1.0363097,1.332995873,1.359140316,1.0953482,1.102014867,1.203330406
20161025,1.12096858,1.329262933,0.823935583,0.778234403,1.216717914,1.218560772,1.389560358,1.201870164,0.809981568,1.241168238,1.313896002,1.903055805,1.449294405,1.36592997,0.981417216,1.260881629,1.082392698,1.035700847,1.32370215,1.366974765,1.117089333,1.096780527,1.20440399
20161026,1.14667212,1.370238097,0.85082117,0.7699459,1.222752337,1.220657449,1.386744525,1.207513301,0.807886763,1.231399479,1.316342452,1.910442108,1.440612525,1.350174819,1.000060542,1.24952,1.086681996,1.038133175,1.33440221,1.361201602,1.125659991,1.116584239,1.215633346
20161027,1.141795748,1.363748647,0.841349946,0.788769393,1.212596362,1.227790814,1.394244238,1.218056913,0.815645863,1.223354046,1.323688717,1.895493029,1.444778041,1.348293648,1.030506521,1.24359506,1.085557116,1.038634125,1.332124669,1.364800465,1.125931295,1.102385257,1.192143359
20161028,1.133992444,1.405323568,0.864369773,0.821922277,1.20711239,1.243764497,1.400624653,1.223506274,0.820773731,1.24131116,1.331138229,1.892398871,1.43341743,1.356265598,1.040293876,1.23996238,1.086666411,1.037909841,1.3293513,1.382396529,1.125296406,1.124873505,1.186944901
20161031,1.134824137,1.385290328,0.83013567,0.808224641,1.208479538,1.237798543,1.398844038,1.238207708,0.822633286,1.2112729,1.329424488,1.869118111,1.431347549,1.370095999,1.10419235,1.239539797,1.065785962,1.040438446,1.32686992,1.364049252,1.120683025,1.121231747,1.183370485
20161101,1.128977838,1.363899559,0.827425406,0.78852867,1.203485351,1.21759757,1.385420768,1.244961999,0.838711438,1.208569687,1.317743045,1.87407716,1.435235623,1.381649213,1.092349024,1.241251206,1.061589647,1.038576669,1.331867697,1.353284218,1.118960165,1.110214379,1.18735837
20161102,1.136022266,1.37808903,0.815835688,0.779702731,1.234897361,1.215180221,1.383620714,1.244923911,0.835088237,1.216678476,1.330808262,1.958661754,1.428686874,1.391744577,1.081782576,1.238803274,1.076653107,1.036219343,1.332675144,1.353882896,1.13262084,1.100146571,1.194444459
20161103,1.140218743,1.381495313,0.811503301,0.772569755,1.230393371,1.207208797,1.379968251,1.255538877,0.828833518,1.229861959,1.328154422,1.947299005,1.423028441,1.390402848,1.063013949,1.248566645,1.085936639,1.033962785,1.338065358,1.35130203,1.14207375,1.120013689,1.18963234
20161104,1.139005545,1.381552081,0.813062913,0.788799261,1.223943026,1.200108867,1.379380186,1.24569005,0.831108247,1.27671101,1.312926795,1.924192386,1.439289218,1.403955787,1.062064334,1.250573117,1.097813808,1.032753607,1.337562543,1.345549128,1.140825453,1.08685448,1.194795433
20161107,1.158125965,1.370935818,0.780341551,0.77427218,1.239649704,1.206295248,1.39797896,1.245112889,0.856890412,1.291713648,1.328536861,1.9441127,1.435791306,1.418946981,1.046832293,1.248672829,1.108878946,1.039116161,1.360287703,1.361256921,1.142185266,1.087612967,1.250247153
20161108,1.158971565,1.365302699,0.754000593,0.825606213,1.228086451,1.171272246,1.402988007,1.250960834,0.876985299,1.299341348,1.311730246,1.92886517,1.434857232,1.414729227,1.083573207,1.254547552,1.10657575,1.037874771,1.361312489,1.391990058,1.149219905,1.113760752,1.212716833
20161109,1.144243118,1.393357274,0.816334691,0.885335481,1.233276621,1.185100654,1.422991554,1.248580088,0.852578971,1.317566442,1.327868938,1.952256225,1.432012961,1.424670975,1.067326192,1.29295394,1.10433996,1.033646609,1.324352022,1.394336672,1.144784406,1.161734229,1.203756156
20161110,1.130289975,1.381198514,0.839361289,0.92957247,1.259517631,1.177328369,1.415427356,1.262029642,0.837333598,1.345205736,1.336297863,2.033143315,1.429297112,1.439308093,1.125541381,1.289082813,1.106017947,1.03372592,1.343408369,1.348042495,1.172044299,1.118853268,1.223306509
20161111,1.138938022,1.331238028,0.830412625,0.949821856,1.249914007,1.175465849,1.409993976,1.263617657,0.85013912,1.35047182,1.301543658,2.010872357,1.441842577,1.428698989,1.157371838,1.288356467,1.097693875,1.033413609,1.321653443,1.395533969,1.156612924,1.117504237,1.193763165
20161114,1.167766064,1.255765981,0.807722681,0.891502368,1.20838294,1.246512729,1.436027236,1.374778263,0.874747402,1.368472611,1.330652958,2.089417385,1.437963044,1.532758523,1.14888703,1.287718764,1.06115843,1.00901165,1.281215413,1.477928839,1.118832681,1.129362115,1.283719806
20161115,1.149383342,1.3017119,0.878010918,0.95621907,1.209960981,1.25706842,1.4429678,1.368916282,0.865789129,1.378006016,1.322201197,2.085465859,1.438610416,1.527759342,1.172282068,1.281672189,1.089749858,1.014058431,1.265129303,1.456840854,1.079133197,1.102332913,1.267326792
20161116,1.149206951,1.309918915,0.879405017,0.95722109,1.222480335,1.283673265,1.452210704,1.377911632,0.871607794,1.38488637,1.336135819,2.09904621,1.44110328,1.525794843,1.176216525,1.28777685,1.073671005,1.014172906,1.264581116,1.441044733,1.070198346,1.082893831,1.31599399
20161117,1.148092339,1.309175067,0.87731112,0.954569972,1.222415531,1.283076792,1.451847942,1.359631335,0.867795209,1.431163721,1.33983783,2.087560075,1.439555004,1.521925981,1.136873486,1.290871553,1.05868587,1.015698798,1.276756421,1.411477735,1.094540505,1.070532898,1.307731867
20161118,1.145225106,1.310965916,0.875801296,0.958985299,1.219919335,1.28630521,1.451492131,1.365431108,0.867480336,1.456471666,1.33634089,2.083669049,1.438731941,1.517636343,1.141007637,1.304610041,1.063780266,1.023922605,1.263122338,1.420281121,1.098563032,1.064031968,1.32452088
20161121,1.149022976,1.331530348,0.862646623,0.964475365,1.243552559,1.303936278,1.461004104,1.396319334,0.865985674,1.5152132,1.336023442,2.112947616,1.43383018,1.519272397,1.153775285,1.310255787,1.058488495,1.027749795,1.272275011,1.413692111,1.09437102,1.052839497,1.398304847
20161122,1.150072777,1.381831368,0.890936872,0.998516622,1.217554948,1.315122766,1.460757054,1.400075546,0.865552816,1.500552611,1.336419051,2.09131561,1.432337163,1.506377598,1.137191653,1.313577457,1.045665465,1.024418621,1.27624054,1.477901428,1.102992194,1.103881237,1.386662672
20161123,1.153342483,1.427551923,0.886214885,0.99284055,1.217868586,1.316549683,1.458538657,1.395283633,0.86310158,1.496268968,1.335267088,2.102083011,1.419196832,1.502026177,1.136023635,1.312998324,1.046789499,1.022992762,1.270860042,1.456639429,1.086048034,1.077467737,1.370247582
20161124,1.151291713,1.395429208,0.86239775,0.975928751,1.225470116,1.333004229,1.510477082,1.398963486,0.853843273,1.515758377,1.348897584,2.088763148,1.440395856,1.500349575,1.142372587,1.30895678,1.066773067,1.022887248,1.287299418,1.438033783,1.079689582,1.042686232,1.399568747
20161125,1.146276584,1.396147053,0.858805029,0.984625851,1.234325898,1.323310081,1.491286178,1.380129437,0.853792121,1.507563713,1.322002627,2.072039938,1.450889948,1.499846491,1.15050176,1.309774252,1.061664246,1.023170522,1.293440181,1.458899237,1.091868491,1.060311207,1.399538383
20161128,1.136123831,1.385592364,0.856047514,0.969586505,1.263193361,1.335204195,1.488551474,1.396836766,0.866597992,1.499971136,1.322716502,2.080432344,1.491927515,1.508501258,1.144866932,1.330691554,1.054525219,1.017432572,1.32259728,1.428950512,1.084362248,1.030250823,1.455562514
20161129,1.131341989,1.455254141,0.871162521,0.974993448,1.269611863,1.350862184,1.494129481,1.411828593,0.880917527,1.503573457,1.32390534,2.071683655,1.485586039,1.499682278,1.124305276,1.330120162,1.066192034,1.020689258,1.364317323,1.427564107,1.099319731,1.099249657,1.484842389
20161130,1.11876265,1.456627209,0.879337708,0.967670909,1.259840391,1.337109823,1.502418035,1.409731192,0.875270335,1.478407731,1.314987163,2.039197224,1.490544288,1.520506978,1.11310989,1.330229014,1.039240328,1.020656683,1.343752288,1.461796137,1.153857851,1.09130768,1.492935623
20161201,1.121299504,1.53758245,0.875548968,0.959340631,1.26041474,1.324503114,1.499862154,1.425030192,0.876673076,1.471044548,1.322002427,2.015176292,1.48594698,1.522184846,1.120435286,1.313033482,1.037331302,1.021633407,1.352004323,1.534538736,1.175393681,1.143726889,1.479348514
20161202,1.102209528,1.595636506,0.85550204,0.946642964,1.252785051,1.313623929,1.493351084,1.43325598,0.901113801,1.472125878,1.318660091,2.013889001,1.495834176,1.518558808,1.120435286,1.314305305,1.029123962,1.024395094,1.350767725,1.559060043,1.183653615,1.169945721,1.479637965
20161205,1.099648712,1.660508563,0.849684372,0.937459105,1.252151588,1.294868702,1.487812809,1.433689798,0.913803955,1.478122353,1.313581811,2.016573305,1.491545473,1.506695507,1.124530832,1.314630083,1.025533021,1.022513441,1.368981623,1.592747287,1.184770774,1.199039866,1.496455241
20161206,1.102742011,1.662160405,0.848892813,0.935173318,1.252068626,1.290710812,1.48342502,1.435486335,0.919959859,1.465635478,1.319648155,2.027856171,1.483372421,1.512895676,1.124530832,1.31026925,1.0107549,1.022410825,1.373007153,1.570698476,1.176118116,1.186857419,1.512610976
20161207,1.106697254,1.686798055,0.882326244,0.974771449,1.247558974,1.283480981,1.475729312,1.429746094,0.940057919,1.502398569,1.317197126,2.016396581,1.47945748,1.511988244,1.150521901,1.309982707,1.00000975,1.023921445,1.378001943,1.586361837,1.142585556,1.216100656,1.527549082
20161208,1.112005317,1.673044164,0.883433521,0.971987811,1.243866382,1.29249755,1.472816418,1.432748689,0.930112377,1.487898504,1.317197126,2.04383663,1.486797255,1.510220591,1.153143812,1.328407072,1.004667049,1.02384635,1.403898571,1.602373875,1.167503527,1.220367298,1.583895683
20161209,1.109966079,1.651471139,0.894252847,0.961603251,1.233462647,1.299354484,1.459224409,1.43093561,0.928556653,1.515503727,1.310855869,2.011004106,1.486179601,1.571195253,1.160500281,1.313969794,1.003033447,1.020084136,1.409759687,1.582771997,1.163303103,1.216964321,1.610998737
20161212,1.112752036,1.670754985,0.864954804,0.965768182,1.248953835,1.298588647,1.455068892,1.422748988,0.925749795,1.513527307,1.310571497,1.992204826,1.490951166,1.575481385,1.145501295,1.304892066,1.004207404,1.016696182,1.409472824,1.532787336,1.159939374,1.190945825,1.54423545
20161213,1.107327835,1.650825061,0.860856806,0.965256936,1.242886936,1.299036309,1.442152871,1.415473423,0.928904584,1.502930135,1.30703386,1.981808183,1.489101629,1.575845271,1.1455105,1.305511645,1.008507532,1.014365924,1.401796093,1.523154607,1.160138852,1.180479325,1.552789208
20161214,1.113343668,1.68534611,0.850785552,0.951671545,1.251693509,1.289419943,1.444656418,1.445605244,0.928621093,1.512520124,1.314714175,1.994855604,1.449628507,1.559162811,1.142307823,1.304103562,1.023821574,1.014916087,1.410669024,1.515049581,1.162693262,1.20268451,1.577992549
20161215,1.11367818,1.693376779,0.857032182,0.966734861,1.25939751,1.308086614,1.457394236,1.445764176,0.912551714,1.509700224,1.324152795,2.002274877,1.44440908,1.558817846,1.142307823,1.305111211,1.029597593,1.021702056,1.416986104,1.539609042,1.179901588,1.219547619,1.568985148
20161216,1.148198736,1.689943879,0.856354402,0.964178347,1.259481336,1.294637623,1.449390085,1.448672506,0.904657165,1.499681187,1.316394076,1.991073919,1.438727088,1.531014748,1.149721436,1.29983373,1.030015221,1.021280154,1.416310375,1.543073924,1.176067123,1.242925257,1.563263403
20161219,1.149278879,1.650908626,0.84413214,0.970797348,1.258902032,1.293192235,1.465609748,1.447603837,0.91284388,1.529813777,1.303581769,1.990781692,1.437120355,1.548646814,1.137716229,1.294907047,1.026348592,1.016713474,1.431000596,1.534305134,1.203561598,1.215810501,1.557755812
20161220,1.14786055,1.652048559,0.830894473,0.944906753,1.254682943,1.297541642,1.473602401,1.469357392,0.911318126,1.505232237,1.317431064,1.941561776,1.424317145,1.579463727,1.132478373,1.314921529,1.018298606,1.020988276,1.423889403,1.54642067,1.203705366,1.212814917,1.533724048
20161221,1.136903162,1.59726221,0.82433323,0.932947375,1.248746335,1.303364696,1.472566327,1.483247186,0.931842216,1.486684519,1.316568644,1.921176487,1.422903305,1.58757426,1.124961417,1.340068278,1.019254592,1.027486679,1.424764168,1.536828165,1.190337323,1.200542055,1.52383349
20161222,1.143154725,1.614392072,0.842845619,0.955958481,1.247770266,1.31519342,1.488750318,1.49325105,0.918532608,1.480124964,1.309307743,1.927021664,1.418357965,1.608232627,1.119702399,1.353983612,1.010296774,1.032166807,1.441825641,1.567768354,1.190145784,1.207942477,1.57054828
20161223,1.128046426,1.621580714,0.836644826,0.949650236,1.24157803,1.31967756,1.474007704,1.479376377,0.921287485,1.485620103,1.291512525,1.927657973,1.413952204,1.60955486,1.119507476,1.35736987,1.009336136,1.035491081,1.452417782,1.550135714,1.189355806,1.195903962,1.572058941
20161226,1.171132373,1.628301583,0.864160993,0.966958888,1.241915334,1.318737682,1.461243849,1.44871255,0.935490109,1.465633985,1.288904253,1.964565779,1.430962394,1.618598541,1.135492053,1.363738888,1.013174771,1.031245643,1.472885304,1.558273349,1.225235121,1.189559838,1.612077501
20161227,1.172457275,1.621005601,0.876423044,0.962525801,1.25064983,1.332414007,1.47903531,1.454211375,0.951860888,1.456334137,1.300208357,1.985618317,1.438372271,1.601912636,1.140601618,1.383233792,1.00992227,1.028379247,1.483453343,1.596819668,1.234848706,1.194238396,1.604677376
20161228,1.159688836,1.583563326,0.868342895,0.965439472,1.242435412,1.337401604,1.483229589,1.448329717,0.951405173,1.430000597,1.305800504,1.973806989,1.436818961,1.578186527,1.144307462,1.377640793,1.02130416,1.024363568,1.47309046,1.584074257,1.227899259,1.185090951,1.618173944
20161229,1.197635298,1.591651792,0.864050554,0.963729249,1.241598611,1.334605318,1.482338577,1.449048901,0.946310741,1.417331835,1.301611898,1.992838759,1.44218298,1.580232803,1.137622563,1.389174357,1.022369213,1.026173919,1.471476548,1.57664631,1.231604556,1.1752943,1.652074068
20161230,1.204604169,1.628794664,0.849360867,0.954536572,1.254829233,1.333293615,1.480794522,1.441896608,0.945446858,1.452039758,1.306404998,2.019556101,1.442043344,1.579898966,1.144252635,1.398242421,1.02883679,1.017168363,1.471573978,1.547964485,1.229978653,1.169092192,1.643073903
20170103,1.214012295,1.658086205,0.859262377,0.988727875,1.243987991,1.317911603,1.486563041,1.439472842,0.959162636,1.42082975,1.304882675,2.03879504,1.434646615,1.572193125,1.125773582,1.401930798,1.037830402,1.020149654,1.478883112,1.529187185,1.248208372,1.150870839,1.639903337
20170104,1.213406922,1.682661823,0.853704714,1.006585965,1.250782571,1.311940797,1.489661165,1.440618489,0.957305968,1.421605339,1.303903704,2.064381677,1.448193477,1.596228707,1.134497219,1.416342664,1.035151006,1.022429428,1.471795194,1.523748352,1.258578412,1.169912973,1.621369289
20170105,1.212538917,1.694368179,0.844681452,1.006834844,1.250422774,1.302773409,1.486615572,1.435721356,0.953768313,1.427492356,1.305489933,2.06946174,1.442931989,1.595415769,1.13019533,1.4130342,1.028142111,1.023718435,1.467567774,1.527098564,1.243435357,1.152486687,1.637575661
20170106,1.217002795,1.723619565,0.839624895,0.994635739,1.245584611,1.297132785,1.473771955,1.445889623,0.957783896,1.442269964,1.285296281,2.065263506,1.454127872,1.593679779,1.132850472,1.429180374,1.020245578,1.022634462,1.47152025,1.56332412,1.248367616,1.153996766,1.61813894
20170109,1.225815878,1.796211231,0.857542616,0.984208302,1.232524395,1.290642329,1.468081384,1.459120666,0.95411501,1.436479998,1.284645236,2.05989752,1.466448568,1.598851183,1.132850472,1.4292698,1.01431537,1.024283626,1.472999556,1.608645947,1.245531161,1.188224164,1.677700719
20170110,1.221481282,1.775562045,0.844199268,0.947706346,1.230877102,1.279600204,1.4760301,1.465166325,0.959230947,1.421558863,1.27708722,2.053481552,1.463494883,1.588189004,1.114467237,1.427718026,1.000558582,1.021050603,1.482176567,1.578745262,1.265193362,1.177796323,1.65047574
20170111,1.214720313,1.785805743,0.833658152,0.947174048,1.235224731,1.292523202,1.476524177,1.473902185,0.957590596,1.446825597,1.27753208,2.07780838,1.447653506,1.585500986,1.114614041,1.44094877,1.00177454,1.019915452,1.480797684,1.585529364,1.266016929,1.177624419,1.6513317
20170112,1.221345578,1.741665625,0.83021807,0.951872589,1.238707115,1.29190651,1.479839703,1.473812319,0.953263977,1.478793836,1.281703096,2.069939385,1.452861402,1.584250563,1.114357412,1.43685401,1.00346966,1.015576307,1.477628342,1.586969484,1.26130797,1.187765025,1.626587028
20170113,1.229546166,1.755249105,0.822121587,0.947725878,1.245711286,1.279098001,1.470413032,1.480091754,0.947666546,1.474141531,1.277040387,2.072287197,1.459971329,1.589475214,1.114955693,1.449931827,1.01334538,1.016061458,1.47307882,1.597063676,1.285444887,1.193190812,1.606240889
20170116,1.242989504,1.869066506,0.806146824,0.939132787,1.237406648,1.278580722,1.478370308,1.482292538,0.944288786,1.507913157,1.281990857,2.043527865,1.46048747,1.600742691,1.116066903,1.460020593,1.008344057,1.022445277,1.488928664,1.662639509,1.267416481,1.258020095,1.671401924
20170117,1.248518141,1.916475388,0.849373412,1.004161237,1.226798279,1.279728397,1.475121304,1.482268242,0.95196644,1.526028889,1.270143925,2.035424141,1.463094639,1.601035108,1.177794761,1.454634326,0.998117237,1.016662843,1.500235789,1.679709239,1.265222137,1.291516321,1.683195725
20170118,1.247999201,1.866018711,0.849069173,1.001253111,1.21919038,1.273693407,1.474449538,1.4802275,0.945969126,1.53093604,1.277693708,2.030819768,1.468927754,1.604653481,1.182653346,1.456348545,0.995373747,1.019383018,1.49736022,1.676467563,1.255909584,1.286944194,1.660351293
20170119,1.248541985,1.849567648,0.847949563,1.002977194,1.228670613,1.268895712,1.475052857,1.487030928,0.942900013,1.520517959,1.275183089,2.018852263,1.491013437,1.618716212,1.184961367,1.442146791,0.989459986,1.014890481,1.494712057,1.701731744,1.259017066,1.280542173,1.660554734
20170120,1.263952222,1.843622089,0.84831511,1.02337465,1.238596894,1.260366164,1.475182883,1.487169444,0.938781665,1.512016233,1.279082899,2.036958953,1.50147272,1.633422676,1.184408757,1.437404314,0.979488468,1.01606101,1.501816587,1.673549355,1.242585063,1.273842108,1.689395263
20170123,1.267308802,1.830435501,0.853087771,1.03009895,1.235416192,1.256656402,1.471555719,1.506212235,0.953371999,1.494797711,1.284896379,2.04820445,1.508139951,1.670217177,1.205421911,1.438368823,0.958530419,1.008677769,1.508940678,1.684094313,1.262127168,1.265179936,1.699949437
